epoch,actor_lr,time_elapsed,rollout/return,critic_lr,total_rollout_steps,rollout/ep_steps
1026,0.0001,1100.679710149765,-301.1883689710353,0.0001,205400,200.0,,,,,,6.4102387,8.037826
1027,0.0001,1101.6183867454529,-295.21570547200366,0.0001,205600,200.0,,,,,,6.427458,8.195946
1028,0.0001,1102.562290430069,-302.2575236675582,0.0001,205800,200.0,,,,,,6.521864,7.92506
1029,0.0001,1103.4968166351318,-303.5384009630785,0.0001,206000,200.0,,,,,,6.4967647,8.1709175
1030,0.0001,1104.4318294525146,-299.6254192325383,0.0001,206200,200.0,,,,,,6.51554,7.9585767
1031,0.0001,1105.3724448680878,-306.3050851987613,0.0001,206400,200.0,,,,,,6.5441675,7.9306574
1032,0.0001,1106.3557646274567,-306.935416431398,0.0001,206600,200.0,,,,,,6.544307,8.116443
1033,0.0001,1107.306557893753,-305.2725972059814,0.0001,206800,200.0,,,,,,6.5637035,8.326833
1034,0.0001,1108.2528789043427,-306.6705380856033,0.0001,207000,200.0,,,,,,6.53908,8.3533745
1035,0.0001,1109.200912952423,-304.5916854886619,0.0001,207200,200.0,,,,,,6.505317,7.989728
1036,0.0001,1110.1316785812378,-296.27855463634023,0.0001,207400,200.0,,,,,,6.602073,8.106684
1037,0.0001,1111.1091961860657,-300.1513345879636,0.0001,207600,200.0,,,,,,6.535616,8.1078
1038,0.0001,1112.052484512329,-300.9377229884909,0.0001,207800,200.0,,,,,,6.608961,8.09309
1039,0.0001,1112.9829967021942,-306.885961793849,0.0001,208000,200.0,,,,,,6.708571,8.1557
1040,0.0001,1113.9313473701477,-298.1980607363414,0.0001,208200,200.0,,,,,,6.7023363,8.18976
1041,0.0001,1114.8798940181732,-304.51418610095436,0.0001,208400,200.0,,,,,,6.686952,8.179753
1042,0.0001,1115.8167896270752,-299.8752255360979,0.0001,208600,200.0,,,,,,6.7181044,8.206274
1043,0.0001,1116.7544150352478,-299.30840075573667,0.0001,208800,200.0,,,,,,6.788267,8.231026
1044,0.0001,1117.6849281787872,-294.84756817410084,0.0001,209000,200.0,,,,,,6.7374687,8.293432
1045,0.0001,1118.630823135376,-300.83150943579307,0.0001,209200,200.0,,,,,,6.733776,8.491934
1046,0.0001,1119.580088853836,-299.5118258409976,0.0001,209400,200.0,,,,,,6.739666,8.114635
1047,0.0001,1120.517159461975,-301.3583290934133,0.0001,209600,200.0,,,,,,6.804651,8.176796
1048,0.0001,1121.508876800537,-304.3421942116337,0.0001,209800,200.0,,,,,,6.694344,8.35255
1049,0.0001,1122.4565818309784,-301.2452081421132,0.0001,210000,200.0,,,,,,6.7483125,8.316836
1050,0.0001,1123.383885383606,-298.94106554411303,0.0001,210200,200.0,,,,,,6.7649474,8.191327
1051,0.0001,1124.3172516822815,-302.6522810119875,0.0001,210400,200.0,,,,,,6.7234235,8.207241
1052,0.0001,1125.2630550861359,-302.21870203198125,0.0001,210600,200.0,,,,,,6.8075404,8.348727
1053,0.0001,1126.204538345337,-303.6330351777709,0.0001,210800,200.0,,,,,,6.784587,8.230958
1054,0.0001,1127.2048654556274,-300.3893169730132,0.0001,211000,200.0,,,,,,6.7941976,8.287223
1055,0.0001,1128.1323556900024,-299.85705882077,0.0001,211200,200.0,,,,,,6.857619,8.240876
1056,0.0001,1129.0831270217896,-304.0241158960293,0.0001,211400,200.0,,,,,,6.8439794,8.35003
1057,0.0001,1130.012578010559,-295.00935220206577,0.0001,211600,200.0,,,,,,6.892605,8.252949
1058,0.0001,1130.9673964977264,-297.8515229357363,0.0001,211800,200.0,,,,,,6.8352795,8.494057
1059,0.0001,1131.9241876602173,-302.1821015171103,0.0001,212000,200.0,,,,,,6.7663503,8.228469
1060,0.0001,1132.8716599941254,-300.85114855696895,0.0001,212200,200.0,,,,,,6.921785,8.35016
1061,0.0001,1133.8560934066772,-298.5816200025965,0.0001,212400,200.0,,,,,,6.8836946,8.125457
1062,0.0001,1134.8047080039978,-302.07424511217795,0.0001,212600,200.0,,,,,,6.8462834,8.426942
1063,0.0001,1135.7376551628113,-296.61474850735726,0.0001,212800,200.0,,,,,,6.8673277,8.462206
1064,0.0001,1136.6780309677124,-306.1903595314261,0.0001,213000,200.0,,,,,,6.886654,8.1450405
1065,0.0001,1137.6188507080078,-292.19250902852787,0.0001,213200,200.0,,,,,,6.993935,8.184061
1066,0.0001,1138.5837080478668,-301.07226628152813,0.0001,213400,200.0,,,,,,6.9492297,8.164149
1067,0.0001,1139.5509188175201,-299.68170239030167,0.0001,213600,200.0,,,,,,6.916535,8.190687
1068,0.0001,1140.5066986083984,-299.7954899182881,0.0001,213800,200.0,,,,,,6.935238,8.271142
1069,0.0001,1141.4466934204102,-296.41343986643375,0.0001,214000,200.0,,,,,,6.8991838,8.421192
1070,0.0001,1142.393340587616,-309.3592060206239,0.0001,214200,200.0,,,,,,6.915429,8.577738
1071,0.0001,1143.3269991874695,-300.5662846217096,0.0001,214400,200.0,,,,,,6.882512,8.421266
1072,0.0001,1144.2650139331818,-297.63350369225014,0.0001,214600,200.0,,,,,,6.971067,8.38072
1073,0.0001,1145.2049884796143,-297.47319940924984,0.0001,214800,200.0,,,,,,6.9557014,8.38171
1074,0.0001,1146.2033197879791,-300.7784852661555,0.0001,215000,200.0,,,,,,6.9059925,8.439215
1075,0.0001,1147.1482329368591,-296.32147343438794,0.0001,215200,200.0,,,,,,6.974515,8.4235115
1076,0.0001,1148.0774388313293,-303.0343520721865,0.0001,215400,200.0,,,,,,6.9844704,8.282295
1077,0.0001,1149.0120885372162,-305.3031695215769,0.0001,215600,200.0,,,,,,6.921167,8.312281
1078,0.0001,1149.9443562030792,-298.33946094523446,0.0001,215800,200.0,,,,,,6.935388,8.363987
1079,0.0001,1150.9028310775757,-298.98434113874714,0.0001,216000,200.0,,,,,,6.962864,8.354247
1080,0.0001,1151.8750019073486,-296.38831969070094,0.0001,216200,200.0,,,,,,7.0590434,8.235581
1081,0.0001,1152.8211274147034,-299.3462649911545,0.0001,216400,200.0,,,,,,6.9352155,8.525987
1082,0.0001,1153.7616720199585,-298.2930561890931,0.0001,216600,200.0,,,,,,7.0151196,8.4763365
1083,0.0001,1154.695058107376,-303.9622846851807,0.0001,216800,200.0,,,,,,7.019026,8.338278
1084,0.0001,1155.6277544498444,-303.05265534999893,0.0001,217000,200.0,,,,,,6.9972615,8.358678
1085,0.0001,1156.5621347427368,-299.55410193982283,0.0001,217200,200.0,,,,,,7.0436707,8.466767
1086,0.0001,1157.5038259029388,-300.74539026868894,0.0001,217400,200.0,,,,,,7.0800257,8.36432
1087,0.0001,1158.4891920089722,-300.56687455473303,0.0001,217600,200.0,,,,,,7.0433593,8.611847
1088,0.0001,1159.4383342266083,-299.93312923540435,0.0001,217800,200.0,,,,,,7.157722,8.533136
1089,0.0001,1160.37136054039,-299.90437400865994,0.0001,218000,200.0,,,,,,7.0327063,8.177023
1090,0.0001,1161.3153283596039,-299.1358113344651,0.0001,218200,200.0,,,,,,7.133269,8.360959
1091,0.0001,1162.2591841220856,-293.067231219087,0.0001,218400,200.0,,,,,,7.0706596,8.248505
1092,0.0001,1163.2196521759033,-300.2501718970367,0.0001,218600,200.0,,,,,,7.0782413,8.351067
1093,0.0001,1164.1819281578064,-300.70440297297733,0.0001,218800,200.0,,,,,,7.173307,8.432796
1094,0.0001,1165.1159994602203,-293.84924550552904,0.0001,219000,200.0,,,,,,7.153452,8.426875
1095,0.0001,1166.0532400608063,-300.204067364051,0.0001,219200,200.0,,,,,,7.1875834,8.444217
1096,0.0001,1166.984750509262,-305.1333483175372,0.0001,219400,200.0,,,,,,7.1363487,8.678271
1097,0.0001,1167.915991783142,-300.59767744121183,0.0001,219600,200.0,,,,,,7.117113,8.259045
1098,0.0001,1168.9137773513794,-299.63175485538784,0.0001,219800,200.0,,,,,,7.1723237,8.543739
1099,0.0001,1169.8639678955078,-302.7114586337136,0.0001,220000,200.0,,,,,,7.1640377,8.636518
1100,0.0001,1170.8033468723297,-296.09244575957695,0.0001,220200,200.0,,,,,,7.1553564,8.302896
1101,0.0001,1171.7508866786957,-302.97708392524464,0.0001,220400,200.0,,,,,,7.0946703,8.582995
1102,0.0001,1172.6978299617767,-299.1049297282761,0.0001,220600,200.0,,,,,,7.0681043,8.542114
1103,0.0001,1173.6263744831085,-297.5941258812443,0.0001,220800,200.0,,,,,,7.1368737,8.372196
1104,0.0001,1174.6195983886719,-300.57534619931613,0.0001,221000,200.0,,,,,,7.1105537,8.422992
1105,0.0001,1175.5495805740356,-301.9587285698936,0.0001,221200,200.0,,,,,,7.1183705,8.366179
1106,0.0001,1176.4731667041779,-301.32167177214546,0.0001,221400,200.0,,,,,,7.2109966,8.187287
1107,0.0001,1177.473031759262,-298.0720228706024,0.0001,221600,200.0,,,,,,7.2844305,8.324279
1108,0.0001,1178.4216833114624,-297.2743827205518,0.0001,221800,200.0,,,,,,7.213392,8.459725
1109,0.0001,1179.3402996063232,-297.14674481589725,0.0001,222000,200.0,,,,,,7.2490172,8.247274
1110,0.0001,1180.3262395858765,-301.00757547147145,0.0001,222200,200.0,,,,,,7.2596846,8.427695
1111,0.0001,1181.2522764205933,-302.1400578339545,0.0001,222400,200.0,,,,,,7.2448797,8.6196995
1112,0.0001,1182.183569431305,-302.98400094541506,0.0001,222600,200.0,,,,,,7.2318745,8.332427
1113,0.0001,1183.161952495575,-300.7414685213514,0.0001,222800,200.0,,,,,,7.2240543,8.621483
1114,0.0001,1184.102873802185,-302.5326864083863,0.0001,223000,200.0,,,,,,7.198498,8.631556
1115,0.0001,1185.0353932380676,-303.93576420447135,0.0001,223200,200.0,,,,,,7.274567,8.498429
1116,0.0001,1185.9963228702545,-300.8714563725336,0.0001,223400,200.0,,,,,,7.1951356,8.785986
1117,0.0001,1187.0140154361725,-300.4553316628103,0.0001,223600,200.0,,,,,,7.181831,8.387245
1118,0.0001,1187.9518074989319,-299.27891551414103,0.0001,223800,200.0,,,,,,7.20503,8.522346
1119,0.0001,1188.8790371418,-304.12245884336375,0.0001,224000,200.0,,,,,,7.2892666,8.140091
1120,0.0001,1189.8023509979248,-298.97611509347666,0.0001,224200,200.0,,,,,,7.336162,8.315731
1121,0.0001,1190.7456941604614,-304.4713879541108,0.0001,224400,200.0,,,,,,7.2863994,8.535256
1122,0.0001,1191.6950104236603,-302.7051896483384,0.0001,224600,200.0,,,,,,7.246973,8.518512
1123,0.0001,1192.6874232292175,-301.13603886213764,0.0001,224800,200.0,,,,,,7.258872,8.522096
1124,0.0001,1193.6060888767242,-295.7941197086136,0.0001,225000,200.0,,,,,,7.277162,8.615996
1125,0.0001,1194.5338747501373,-300.24942449416386,0.0001,225200,200.0,,,,,,7.3301377,8.596668
1126,0.0001,1195.4639382362366,-302.50075215648656,0.0001,225400,200.0,,,,,,7.3697352,8.435579
1127,0.0001,1196.4011223316193,-303.1652176594046,0.0001,225600,200.0,,,,,,7.4186997,8.528069
1128,0.0001,1197.3446941375732,-301.4087623329994,0.0001,225800,200.0,,,,,,7.474704,8.589112
1129,0.0001,1198.2763018608093,-306.96545678477327,0.0001,226000,200.0,,,,,,7.42587,8.479257
1130,0.0001,1199.261637210846,-306.6353980437409,0.0001,226200,200.0,,,,,,7.4260087,8.687996
1131,0.0001,1200.2000000476837,-300.7082518333368,0.0001,226400,200.0,,,,,,7.3948073,8.466302
1132,0.0001,1201.1391875743866,-299.533927944554,0.0001,226600,200.0,,,,,,7.466887,8.77751
1133,0.0001,1202.0761742591858,-297.55556744536005,0.0001,226800,200.0,,,,,,7.527864,8.589436
1134,0.0001,1203.008244752884,-301.49173069691903,0.0001,227000,200.0,,,,,,7.5258403,8.741747
1135,0.0001,1203.9367632865906,-299.5454777775213,0.0001,227200,200.0,,,,,,7.4955525,8.717526
1136,0.0001,1204.8688673973083,-302.28938369837874,0.0001,227400,200.0,,,,,,7.409176,8.591648
1137,0.0001,1205.8235940933228,-306.86255540444387,0.0001,227600,200.0,,,,,,7.5638423,8.630884
1138,0.0001,1206.7572374343872,-302.82104051538795,0.0001,227800,200.0,,,,,,7.540407,8.903699
1139,0.0001,1207.6957421302795,-297.08225832948415,0.0001,228000,200.0,,,,,,7.5171514,8.813378
1140,0.0001,1208.6389510631561,-301.9234696580535,0.0001,228200,200.0,,,,,,7.501319,8.961526
1141,0.0001,1209.5705189704895,-300.61557273070025,0.0001,228400,200.0,,,,,,7.51336,8.587819
1142,0.0001,1210.5109417438507,-300.0237750750034,0.0001,228600,200.0,,,,,,7.4765053,8.692121
1143,0.0001,1211.5514419078827,-298.7839293331543,0.0001,228800,200.0,,,,,,7.629507,8.854541
1144,0.0001,1212.6963827610016,-296.4206551519663,0.0001,229000,200.0,,,,,,7.635191,8.650966
1145,0.0001,1213.8104057312012,-293.04231950147425,0.0001,229200,200.0,,,,,,7.66342,8.543591
1146,0.0001,1214.8741562366486,-295.4220292904701,0.0001,229400,200.0,,,,,,7.6915784,8.588183
1147,0.0001,1215.8900210857391,-298.36498135414075,0.0001,229600,200.0,,,,,,7.5745435,8.803663
1148,0.0001,1216.9506576061249,-288.85901926606795,0.0001,229800,200.0,,,,,,7.6185346,8.421286
1149,0.0001,1217.9312901496887,-312.42370324375975,0.0001,230000,200.0,,,,,,7.779707,8.462539
1150,0.0001,1218.9326503276825,-303.45820462832165,0.0001,230200,200.0,,,,,,7.6937547,8.851871
1151,0.0001,1219.85817694664,-301.278010910967,0.0001,230400,200.0,,,,,,7.793357,8.877594
1152,0.0001,1220.8014578819275,-298.7512934480818,0.0001,230600,200.0,,,,,,7.661828,8.80362
1153,0.0001,1221.732191324234,-301.5716128833994,0.0001,230800,200.0,,,,,,7.699723,8.455089
1154,0.0001,1222.6637330055237,-296.728868281522,0.0001,231000,200.0,,,,,,7.847913,8.665462
1155,0.0001,1223.6499021053314,-296.73331215389726,0.0001,231200,200.0,,,,,,7.8077044,8.459308
1156,0.0001,1224.6045231819153,-300.04444862399293,0.0001,231400,200.0,,,,,,7.8030453,8.552542
1157,0.0001,1225.5236225128174,-301.936488285658,0.0001,231600,200.0,,,,,,7.8215137,8.615407
1158,0.0001,1226.4684360027313,-297.39724931366595,0.0001,231800,200.0,,,,,,7.8090563,8.740605
1159,0.0001,1227.4034700393677,-298.495809402439,0.0001,232000,200.0,,,,,,7.6945777,8.7335205
1160,0.0001,1228.3469233512878,-299.9918787132599,0.0001,232200,200.0,,,,,,7.9168916,8.520975
1161,0.0001,1229.3454213142395,-303.7808472914047,0.0001,232400,200.0,,,,,,7.8915925,8.848942
1162,0.0001,1230.282565355301,-302.5905311640036,0.0001,232600,200.0,,,,,,7.991226,8.641314
1163,0.0001,1231.2209215164185,-300.9394952375022,0.0001,232800,200.0,,,,,,7.9159107,8.695549
1164,0.0001,1232.1421492099762,-299.7829310252612,0.0001,233000,200.0,,,,,,7.8521013,8.986835
1165,0.0001,1233.0732536315918,-302.26736720336595,0.0001,233200,200.0,,,,,,8.023832,8.971704
1166,0.0001,1234.0626909732819,-300.3788670208567,0.0001,233400,200.0,,,,,,7.945617,8.669302
1167,0.0001,1235.000343322754,-297.2558940629983,0.0001,233600,200.0,,,,,,8.014028,8.878827
1168,0.0001,1235.936014175415,-299.6967179325274,0.0001,233800,200.0,,,,,,8.034991,8.816329
1169,0.0001,1236.8910069465637,-304.0914851961928,0.0001,234000,200.0,,,,,,8.006018,8.48216
1170,0.0001,1237.8379533290863,-301.5143007952461,0.0001,234200,200.0,,,,,,8.04259,8.8549795
1171,0.0001,1238.7835056781769,-299.1129635491372,0.0001,234400,200.0,,,,,,8.115242,8.529472
1172,0.0001,1239.7987802028656,-299.9886944330118,0.0001,234600,200.0,,,,,,8.045357,9.083569
1173,0.0001,1240.736611366272,-302.25558338598813,0.0001,234800,200.0,,,,,,8.201636,8.724386
1174,0.0001,1241.678721189499,-303.2462419382181,0.0001,235000,200.0,,,,,,8.151665,8.887175
1175,0.0001,1242.624891757965,-297.17891748453553,0.0001,235200,200.0,,,,,,8.106194,8.755105
1176,0.0001,1243.5617907047272,-297.39381024123065,0.0001,235400,200.0,,,,,,8.258159,8.653718
1177,0.0001,1244.5027632713318,-299.70862363392894,0.0001,235600,200.0,,,,,,8.11112,9.13414
1178,0.0001,1245.4309830665588,-300.2019990608941,0.0001,235800,200.0,,,,,,8.177267,8.883596
1179,0.0001,1246.3515734672546,-299.4356548297909,0.0001,236000,200.0,,,,,,8.204029,8.889928
1180,0.0001,1247.3011100292206,-304.6928746539252,0.0001,236200,200.0,,,,,,8.114514,8.545528
1181,0.0001,1248.2854225635529,-299.09562207215487,0.0001,236400,200.0,,,,,,8.17725,8.814569
1182,0.0001,1249.2295410633087,-300.44388264096625,0.0001,236600,200.0,,,,,,8.171794,8.75842
1183,0.0001,1250.1788766384125,-296.46730793164664,0.0001,236800,200.0,,,,,,8.298371,9.005357
1184,0.0001,1251.1110575199127,-300.5488072531946,0.0001,237000,200.0,,,,,,8.327168,8.85816
1185,0.0001,1252.050854921341,-313.3245900165652,0.0001,237200,200.0,,,,,,8.306639,8.755586
1186,0.0001,1252.9815208911896,-299.6007826861564,0.0001,237400,200.0,,,,,,8.475551,8.935746
1187,0.0001,1253.968725681305,-301.95263346589707,0.0001,237600,200.0,,,,,,8.295483,8.57359
1188,0.0001,1254.9103417396545,-296.6271365211833,0.0001,237800,200.0,,,,,,8.312586,8.704731
1189,0.0001,1255.878228187561,-298.02208659796906,0.0001,238000,200.0,,,,,,8.316475,8.834237
1190,0.0001,1256.8297049999237,-302.4240587742591,0.0001,238200,200.0,,,,,,8.363339,8.51786
1191,0.0001,1257.7612183094025,-303.67374542841225,0.0001,238400,200.0,,,,,,8.395718,8.791051
1192,0.0001,1258.7072503566742,-300.5261147550547,0.0001,238600,200.0,,,,,,8.405889,8.860679
1193,0.0001,1259.643760919571,-303.7096166517205,0.0001,238800,200.0,,,,,,8.573255,8.729092
1194,0.0001,1260.6311626434326,-303.96869724973425,0.0001,239000,200.0,,,,,,8.498089,8.6507435
1195,0.0001,1261.576378107071,-294.6342164505365,0.0001,239200,200.0,,,,,,8.656026,8.55902
1196,0.0001,1262.5040237903595,-303.0182883004654,0.0001,239400,200.0,,,,,,8.80783,8.827151
1197,0.0001,1263.4478254318237,-300.47140851460205,0.0001,239600,200.0,,,,,,8.674455,8.691473
1198,0.0001,1264.3892159461975,-304.3503688980638,0.0001,239800,200.0,,,,,,8.846114,9.014629
1199,0.0001,1265.3320751190186,-296.3906268296211,0.0001,240000,200.0,,,,,,8.634913,9.420553
1200,0.0001,1266.2730400562286,-302.0898118868993,0.0001,240200,200.0,,,,,,8.762476,8.892418
1200,,,,,,,,,0.8947909407822621,0.7830893030543813,240200,,
1201,0.0001,1273.81884431839,-297.08338435479806,0.0001,240400,200.0,,,,,,8.795763,9.161038
1202,0.0001,1274.8266580104828,-298.7609675461325,0.0001,240600,200.0,,,,,,8.725865,8.937026
1203,0.0001,1275.7827401161194,-296.1691473400769,0.0001,240800,200.0,,,,,,8.780819,9.042522
1204,0.0001,1276.7288937568665,-299.59867415559313,0.0001,241000,200.0,,,,,,8.6965275,9.064353
1205,0.0001,1277.6778280735016,-294.83047832684065,0.0001,241200,200.0,,,,,,8.879819,8.965417
1206,0.0001,1278.6053175926208,-301.83034972252767,0.0001,241400,200.0,,,,,,8.943175,9.245777
1207,0.0001,1279.5917916297913,-299.4084402959448,0.0001,241600,200.0,,,,,,8.858891,9.168676
1208,0.0001,1280.5307557582855,-293.16694308621413,0.0001,241800,200.0,,,,,,8.892762,8.792544
1209,0.0001,1281.4570515155792,-305.3778062327533,0.0001,242000,200.0,,,,,,9.048766,8.803937
1210,0.0001,1282.4022080898285,-301.4481225322973,0.0001,242200,200.0,,,,,,9.056234,9.120251
1211,0.0001,1283.340879201889,-300.40043919497515,0.0001,242400,200.0,,,,,,9.1015835,9.149217
1212,0.0001,1284.278221130371,-305.75544275160644,0.0001,242600,200.0,,,,,,8.996897,8.929742
1213,0.0001,1285.2797527313232,-300.6569115535273,0.0001,242800,200.0,,,,,,9.094178,8.661588
1214,0.0001,1286.2137942314148,-298.5571178381438,0.0001,243000,200.0,,,,,,9.089728,8.925808
1215,0.0001,1287.1403167247772,-300.5397236661869,0.0001,243200,200.0,,,,,,9.161846,9.055828
1216,0.0001,1288.0808598995209,-305.20453342297344,0.0001,243400,200.0,,,,,,9.231059,8.61846
1217,0.0001,1289.0235693454742,-302.49896583320066,0.0001,243600,200.0,,,,,,9.280656,8.776756
1218,0.0001,1289.9759607315063,-291.65238601458316,0.0001,243800,200.0,,,,,,9.282173,8.75687
1219,0.0001,1290.9295547008514,-301.00529447700717,0.0001,244000,200.0,,,,,,9.313339,8.961067
1220,0.0001,1291.903953552246,-303.72407438812303,0.0001,244200,200.0,,,,,,9.338706,9.101616
1221,0.0001,1292.8445653915405,-300.04989102607396,0.0001,244400,200.0,,,,,,9.400392,8.918384
1222,0.0001,1293.779508113861,-303.34663688193723,0.0001,244600,200.0,,,,,,9.3388,9.135204
1223,0.0001,1294.707030057907,-305.9075574694742,0.0001,244800,200.0,,,,,,9.454801,9.100924
1224,0.0001,1295.632434129715,-295.70145760151604,0.0001,245000,200.0,,,,,,9.576436,8.950636
1225,0.0001,1296.5795238018036,-299.4486220964663,0.0001,245200,200.0,,,,,,9.440224,8.955247
1226,0.0001,1297.5927069187164,-296.98372173089894,0.0001,245400,200.0,,,,,,9.485137,9.164846
1227,0.0001,1298.539433479309,-306.27893509314816,0.0001,245600,200.0,,,,,,9.513614,9.163043
1228,0.0001,1299.480792760849,-300.04029363792654,0.0001,245800,200.0,,,,,,9.620922,8.920099
1229,0.0001,1300.4258270263672,-297.86320231425725,0.0001,246000,200.0,,,,,,9.544474,8.950386
1230,0.0001,1301.3697454929352,-289.6730959500936,0.0001,246200,200.0,,,,,,9.612815,8.72211
1231,0.0001,1302.3619899749756,-300.2396273761038,0.0001,246400,200.0,,,,,,9.588825,8.813244
1232,0.0001,1303.313673734665,-294.41904642001236,0.0001,246600,200.0,,,,,,9.718602,8.7644415
1233,0.0001,1304.2599103450775,-302.4159378353441,0.0001,246800,200.0,,,,,,9.714891,8.674042
1234,0.0001,1305.1959705352783,-303.69158958701547,0.0001,247000,200.0,,,,,,9.83329,8.935532
1235,0.0001,1306.141720533371,-300.83255462172843,0.0001,247200,200.0,,,,,,9.902113,8.965721
1236,0.0001,1307.0801730155945,-299.1517632369557,0.0001,247400,200.0,,,,,,9.855259,9.140504
1237,0.0001,1308.0916209220886,-305.6288818671536,0.0001,247600,200.0,,,,,,9.939181,9.029804
1238,0.0001,1309.0329613685608,-305.250932731817,0.0001,247800,200.0,,,,,,9.930343,8.925885
1239,0.0001,1309.9812953472137,-301.4167436732534,0.0001,248000,200.0,,,,,,10.032343,8.944192
1240,0.0001,1310.933578968048,-302.8422528829648,0.0001,248200,200.0,,,,,,10.083352,8.920431
1241,0.0001,1311.870459318161,-299.50195743956056,0.0001,248400,200.0,,,,,,10.032179,9.21239
1242,0.0001,1312.8078372478485,-278.73426368099666,0.0001,248600,200.0,,,,,,10.02739,9.000658
1243,0.0001,1313.807321548462,-302.9983728295656,0.0001,248800,200.0,,,,,,10.335114,8.906589
1244,0.0001,1314.7399725914001,-305.36643129336755,0.0001,249000,200.0,,,,,,10.392346,9.132912
1245,0.0001,1315.6648766994476,-299.3436404321127,0.0001,249200,200.0,,,,,,10.216975,9.231347
1246,0.0001,1316.6105449199677,-303.76365218511955,0.0001,249400,200.0,,,,,,10.485427,8.934475
1247,0.0001,1317.545146226883,-304.82922585572595,0.0001,249600,200.0,,,,,,10.468869,9.070758
1248,0.0001,1318.5050206184387,-302.3720087074029,0.0001,249800,200.0,,,,,,10.469769,9.184052
1249,0.0001,1319.462933063507,-305.1014710579651,0.0001,250000,200.0,,,,,,10.628918,8.9916
1250,0.0001,1320.3968801498413,-302.17598346047834,0.0001,250200,200.0,,,,,,10.467441,8.987166
1251,0.0001,1321.3143222332,-300.9014055011725,0.0001,250400,200.0,,,,,,10.585509,9.069455
1252,0.0001,1322.2517907619476,-290.129460488463,0.0001,250600,200.0,,,,,,10.529206,9.272519
1253,0.0001,1323.1838762760162,-303.40761155213113,0.0001,250800,200.0,,,,,,10.574633,9.2176695
1254,0.0001,1324.1812951564789,-289.94356185760705,0.0001,251000,200.0,,,,,,10.614082,9.105842
1255,0.0001,1325.1217505931854,-298.9350648901201,0.0001,251200,200.0,,,,,,10.690106,9.307808
1256,0.0001,1326.063533782959,-306.47568227672144,0.0001,251400,200.0,,,,,,10.768381,9.077206
1257,0.0001,1327.000337600708,-297.2370220552359,0.0001,251600,200.0,,,,,,10.921939,9.026081
1258,0.0001,1327.9337749481201,-305.9262020756018,0.0001,251800,200.0,,,,,,10.933575,9.15716
1259,0.0001,1328.879968881607,-300.3077476595353,0.0001,252000,200.0,,,,,,11.123968,9.106458
1260,0.0001,1329.8634207248688,-302.7424696755773,0.0001,252200,200.0,,,,,,11.197789,9.606974
1261,0.0001,1330.8061428070068,-305.62737163422645,0.0001,252400,200.0,,,,,,11.103951,9.544278
1262,0.0001,1331.7470417022705,-308.65191128504466,0.0001,252600,200.0,,,,,,11.016638,9.6009865
1263,0.0001,1332.6949167251587,-300.8946555392359,0.0001,252800,200.0,,,,,,11.204944,9.584985
1264,0.0001,1333.6394572257996,-303.6594316056237,0.0001,253000,200.0,,,,,,11.1317005,9.415696
1265,0.0001,1334.6172029972076,-293.94613326123016,0.0001,253200,200.0,,,,,,11.2149,9.311973
1266,0.0001,1335.566202878952,-298.4525907350649,0.0001,253400,200.0,,,,,,11.236532,9.40277
1267,0.0001,1336.5027043819427,-302.48646281864836,0.0001,253600,200.0,,,,,,11.319789,9.40175
1268,0.0001,1337.4373443126678,-301.8676396573275,0.0001,253800,200.0,,,,,,11.55609,9.482443
1269,0.0001,1338.3745820522308,-302.2680093965979,0.0001,254000,200.0,,,,,,11.457885,9.484624
1270,0.0001,1339.3160662651062,-304.4818154220907,0.0001,254200,200.0,,,,,,11.436226,9.355868
1271,0.0001,1340.3220183849335,-308.35807536590323,0.0001,254400,200.0,,,,,,11.593596,9.558863
1272,0.0001,1341.2586691379547,-306.98227708736044,0.0001,254600,200.0,,,,,,11.639895,9.465658
1273,0.0001,1342.1897912025452,-306.11246691079293,0.0001,254800,200.0,,,,,,11.66527,9.484035
1274,0.0001,1343.1142663955688,-299.07777449785556,0.0001,255000,200.0,,,,,,11.801205,9.881556
1275,0.0001,1344.060696363449,-307.2765993345227,0.0001,255200,200.0,,,,,,11.92083,9.783505
1276,0.0001,1345.0417742729187,-309.05772733757425,0.0001,255400,200.0,,,,,,12.017749,9.641567
1277,0.0001,1345.9981994628906,-304.7394305019795,0.0001,255600,200.0,,,,,,11.922246,9.856784
1278,0.0001,1346.9440863132477,-304.179390313574,0.0001,255800,200.0,,,,,,12.031486,9.972961
1279,0.0001,1347.8921415805817,-305.87778903641,0.0001,256000,200.0,,,,,,11.999664,9.999264
1280,0.0001,1348.832174539566,-296.58508436356243,0.0001,256200,200.0,,,,,,12.13651,10.16175
1281,0.0001,1349.7708430290222,-304.6042980462153,0.0001,256400,200.0,,,,,,12.218519,9.9627905
1282,0.0001,1350.7893357276917,-293.24293800264627,0.0001,256600,200.0,,,,,,12.343846,9.977357
1283,0.0001,1351.703916311264,-307.60972597404543,0.0001,256800,200.0,,,,,,12.179979,10.31978
1284,0.0001,1352.643765926361,-305.74392575288846,0.0001,257000,200.0,,,,,,12.4556675,10.288458
1285,0.0001,1353.5903561115265,-306.57443892765133,0.0001,257200,200.0,,,,,,12.473645,10.4183655
1286,0.0001,1354.5311200618744,-305.101193107878,0.0001,257400,200.0,,,,,,12.41027,10.418962
1287,0.0001,1355.515489578247,-308.7401147873407,0.0001,257600,200.0,,,,,,12.235434,10.265464
